"pct","moe"
0.741962077493817,1.1466463440091
10.4005167958656,8.34908578220953
14.5131086142322,14.3593292944443
1.91419141914191,2.22449574240669
20.480404551201,18.6055826468682
6.87285223367698,4.56737222288576
10.1997896950578,8.9510565137552
3.92156862745098,2.8445431758262
8.35245525470399,5.3625719100598
1.64046479835954,1.96182296578917
18.3352080989876,9.02403450952673
3.72208436724566,2.51611042988059
4.42260442260442,3.98513548555735
4.40677966101695,4.67145186191924
10.1443123938879,6.35810269793299
8.92857142857143,4.80118647703496
0.309358081979892,0.540294455419437
2.8062970568104,3.61634493576934
6.86922060766182,6.75072455548253
5.53532410779315,4.69792836750706
6.40419947506562,4.56567628371679
5.15933232169954,6.23496936622957
14.5971563981043,13.6431155339899
10.5087014725569,10.2853304733443
4.33526011560694,4.84248722970815
12.3197903014417,19.0279823380934
6.35335073977372,3.89421562490409
10.8356940509915,7.79396655372837
18.9189189189189,13.8600931068016
12.5265392781316,10.8925381427278
36.8922783603432,27.0678102685764
14.156378600823,8.26844931765431
9.57004160887656,9.52139074951893
1.71428571428571,2.68947974358029
2.17124129455141,2.38799646447757
3.13531353135314,3.51950849406259
0.526315789473684,0.567950357601388
1.70506912442396,2.52599463623583
1.68711656441718,2.56495206275658
1.78674351585014,1.82843401973482
0.241545893719807,0.722746745331117
1.72949002217295,1.38810600958594
4.07860585836114,4.09226962383357
23.6328125,18.5294494291383
0.8792965627498,1.19249562434505
0.928074245939675,1.379835571109
10.5793450881612,10.4392674150766
2.12342402123424,3.08154489126117
27.7671755725191,23.5103039809388
6.25358577165806,5.4911818200174
13.1637995512341,11.4902047135393
13.0434782608696,10.5701608261235
8.25281803542673,6.13148877719554
0.492610837438424,0.840570553960495
11.0287303058387,10.3275024427942
4.86634681288554,3.17049134976063
9.27127050743991,8.98545947191168
13.7476459510358,8.10402701546307
19.8966408268734,18.3773195987652
9.38743038981703,6.01102993141522
12.8349788434415,14.0554209732926
19.0273037542662,13.1090737568657
7.57575757575758,6.52530699809637
8.96279594137542,3.93508465223898
13.5701598579041,6.3222738645027
1.66666666666667,2.95772627516355
9.24092409240924,29.2254963260528
1.7579105976896,1.92219093979249
9.33179723502304,13.6525507419074
6.80529300567108,6.83195358281475
14.854517611026,10.2112420677319
1.23762376237624,1.82531238640448
9.07509423021166,1.38108948197773
10.9119251753702,13.7105685671254
9.19811320754717,6.52855906957987
6.25,9.4331820694425
9.34182590233546,9.85020639973916
5.41125541125541,4.54593886564579
1.69082125603865,2.60003259773032
18.7796208530806,10.9780090656587
6.2359128474831,4.11652947201923
24.6260069044879,19.8609696151307
2.58939580764488,2.50022250139186
0.909090909090909,1.38924862154826
6.99745547073791,7.09701488133175
