"GEOID","type","pct","moe","relative","cv"
"340057006053","bg",0.00928074245939675,1.379835571109,1.48677282786995,90.3813269221853
"340057007011","bg",0.105793450881612,10.4392674150766,0.98675932471081,59.9853692833319
"340057007012","bg",0.0212342402123424,3.08154489126117,1.45121504722831,88.2197597099274
"340057007021","bg",0.277671755725191,23.5103039809388,0.846694109004258,51.4707665048181
"340057007022","bg",0.0625358577165806,5.4911818200174,0.878085313054159,53.3790463862711
"340057007031","bg",0.131637995512341,11.4902047135393,0.87286384670466,53.0616320185204
"340057007032","bg",0.130434782608696,10.5701608261235,0.810378996669472,49.2631608917612
"340057008001","bg",0.0825281803542673,6.13148877719554,0.742956981587986,45.1645581512454
"340057008003","bg",0.00492610837438424,0.840570553960495,1.7063582245398,103.729983254699
"340057009001","bg",0.110287303058387,10.3275024427942,0.936418078636549,56.9251111633161
"340057009002","bg",0.0486634681288554,3.17049134976063,0.651513644971939,39.6056927034613
"340057010011","bg",0.0927127050743991,8.98545947191168,0.969172398184383,58.9162552087771
"340057010012","bg",0.137476459510358,8.10402701546307,0.58948470482341,35.8349364634292
"340057010013","bg",0.198966408268734,18.3773195987652,0.923639309704172,56.148286304205
"340057010021","bg",0.0938743038981703,6.01102993141522,0.640327510490587,38.9256845283032
"340057010022","bg",0.128349788434415,14.0554209732926,1.09508719451258,66.5706501223452
"340057010023","bg",0.190273037542662,13.1090737568657,0.688961185786845,41.8821389536076
"340057011021","bg",0.0757575757575758,6.52530699809637,0.86134052374872,52.361126063752
"340057011022","bg",0.0896279594137542,3.93508465223898,0.439046551765532,26.6897599857466
"340057011031","bg",0.135701598579041,6.3222738645027,0.465895312266364,28.3219034812379
"340057011032","bg",0.0166666666666667,2.95772627516355,1.77463576509813,107.880593622987
"340057011033","bg",0.0924092409240924,29.2254963260528,3.16261620956929,192.256304533087
"340057011034","bg",0.017579105976896,1.92219093979249,1.09345204603624,66.4712489991636
"340057011041","bg",0.0933179723502304,13.6525507419074,1.46301407950316,88.9370261096149
"340057011042","bg",0.0680529300567108,6.83195358281475,1.00391762369694,61.0284269724586
"340057011043","bg",0.14854517611026,10.2112420677319,0.687416605178241,41.7882434758809
"340057011051","bg",0.0123762376237624,1.82531238640448,1.47485240821482,89.656681350445
"340057011052","bg",0.0907509423021166,1.38108948197773,0.15218458860515,9.25134277234955
"340057011053","bg",0.109119251753702,13.7105685671254,1.25647567654442,76.381500093886
"340057012011","bg",0.0919811320754717,6.52855906957987,0.709771550128684,43.1472066947528
"340057012013","bg",0.0625,9.4331820694425,1.5093091311108,91.7513149611429
"340057012031","bg",0.0934182590233546,9.85020639973916,1.05441982142662,64.0984693876367
"340057012032","bg",0.0541125541125541,4.54593886564579,0.840089502371341,51.0692706608718
"340057012041","bg",0.0169082125603865,2.60003259773032,1.53773356494336,93.4792440695053
"340057012042","bg",0.187796208530806,10.9780090656587,0.584570325010471,35.5361899702414
"340057012051","bg",0.062359128474831,4.11652947201923,0.660132617741878,40.1296424159196
"340057012052","bg",0.246260069044879,19.8609696151307,0.806503859605073,49.0275902495485
"340057013011","bg",0.0258939580764488,2.50022250139186,0.965562118394668,58.6967853127458
"340057013012","bg",0.00909090909090909,1.38924862154826,1.52817348370308,92.8980841156889
"340057013013","bg",0.0699745547073791,7.09701488133175,1.01422794485941,61.6551942163775
"340057013014","bg",0.0328603435399552,4.07025989143789,1.23865408968985,75.2981209537902
"340057013021","bg",0.0827850877192982,11.2296336961527,1.35648025574719,82.460805820498
"340057013031","bg",0.128518971848225,14.7517755640465,1.14782863198343,69.7768165339471
"340057013032","bg",0.0632034632034632,3.20497596009078,0.507088662178746,30.8260584911092
"340057014011","bg",0.0147991543340381,2.00792709752002,1.3567850244671,82.4793327943524
"340057014012","bg",0.0563352441193912,2.03837314202903,0.361829113176311,21.9956907705964
"340057014021","bg",0.00991969768540387,0.989272857066174,0.997281256385281,60.625000388163
"340057015021","bg",0.114470842332613,7.53328801830836,0.658096670278636,40.005876612683
"340057015022","bg",0.0216579536967886,3.42191503747148,1.57998077074976,96.0474632674626
"340057017001","bg",0.0863930885529158,8.88771047283344,1.02875248723047,62.5381451203934
"340057017002","bg",0.0676691729323308,7.50897446369546,1.109659559635,67.4565081844982
"340057017003","bg",0.0757575757575758,5.31473358303372,0.701544832960451,42.6471023076262
"340057017004","bg",0.0526770293609672,4.1821982019834,0.793932052114226,48.2633466330836
"340057021011","bg",0.180493727235937,4.15678047590704,0.230300550582204,14.0000334700428
"340057021012","bg",0.122044728434505,5.71376385596243,0.468169656260796,28.4601614748204
"340057021013","bg",0.320512820512821,26.091476499902,0.814054066796941,49.4865694101484
"340057022031","bg",0.117809479981592,4.29432923989039,0.364514743682883,22.1589509837619
"340057022032","bg",0.14440734557596,9.51097015103224,0.658620938782464,40.0377470384476
"340057022041","bg",0.208297320656871,7.55691901288761,0.362794825639459,22.0543966954078
"340057022061","bg",0.0988428158148505,5.46048894797723,0.552441662346574,33.5830797779072
"340057022071","bg",0.123271889400922,16.6005173646286,1.34665879182221,81.8637563417755
"340057022072","bg",0.184128399465002,5.01268019144863,0.27223829708037,16.5494405519982
"340057022081","bg",0.321122369446609,19.1261776371821,0.595604026905451,36.2069317267751
"340057022083","bg",0.0420521446593776,4.61636085482506,1.0977706112774,66.7337757615441
"340057022084","bg",0.014726507713885,2.3379460685739,1.58757671132685,96.5092225730606
"340057022085","bg",0.139240506329114,11.466624841138,0.823512147681733,50.0615287344518
"340057022091","bg",0.095349929544387,4.91458768802,0.515426462452935,31.3329156506344
"340057022092","bg",0.112582781456954,12.1576347369761,1.07988402663729,65.6464453882849
"340057022101","bg",0.134415314190595,7.92262113336456,0.58941357843576,35.8306126708669
"340057022102","bg",0.123725671918443,7.41583898803767,0.599377548171734,36.4363251168227
"340057023001","bg",0.252150893448048,9.23171881774765,0.366118822404638,22.2564633680631
"340057024001","bg",0.134064080944351,10.0377095366137,0.748724749083261,45.5151823150919
"340057024002","bg",0.123287671232877,9.30973586583161,0.755123020228564,45.9041349683017
"340057024003","bg",0.0369685767097967,2.99799243816224,0.810956954522885,49.2982951077742
"340057025001","bg",0.042420814479638,4.20948195114137,0.992315211949058,60.3231131883926
"340057025002","bg",0.0504672897196262,3.47233429893499,0.688036611085266,41.8259338045754
"340057025003","bg",0.068609022556391,7.00916177585853,1.02160933281007,62.1039108091225
"340057026011","bg",0.0841209829867675,11.3613482840744,1.35059623421919,82.1031145421998
"340057026012","bg",0.0816326530612245,5.39528226515919,0.660922077482001,40.1776338894833
"340057026013","bg",0.022673031026253,4.03173729111885,1.77820834208294,108.097771555194
"340057026014","bg",0.126948775055679,10.3306698783084,0.813766802694823,49.4691065467977
"340057026015","bg",0.135011441647597,10.6707758142983,0.790360852686165,48.046252442928
"340057026031","bg",0.0974576271186441,7.71567984511006,0.791695844976511,48.1274069894535
"340057026032","bg",0.194444444444444,17.4003526939611,0.894875281403715,54.399713155241
"340057026033","bg",0.130257801899593,6.20819317235739,0.476608163336187,28.9731406283396
"340057027001","bg",0.299270072992701,24.151370464823,0.807009208214816,49.058310529776
"340057027002","bg",0.161059413027917,12.4985613546195,0.776021787217931,47.1745767305733
"340057027003","bg",0.0719051148999259,5.22901312239029,0.727210175474691,44.2073054999812
"340057027004","bg",0.0698644421272158,9.73693373752903,1.3936894707896,84.7227641817388
"340057028011","bg",0.0817700817700818,4.94386901812595,0.604606099334344,36.7541701723005
"340057028021","bg",0.0778947368421053,4.64686650349977,0.596557186260106,36.2648745446873
"340057028022","bg",0.0520565552699229,4.3083786253846,0.827634214950423,50.3121103313327
"340057028031","bg",0.0415244596131968,3.99810899405169,0.962832275553817,58.530837419685
"340057028032","bg",0.0954216867469879,3.64496455901922,0.381984922220448,23.2209679161367
"340057028041","bg",0.0510204081632653,3.60113641817364,0.705822737962033,42.90715732292
"340057028042","bg",0.258905299739357,23.4782060835973,0.906826013497331,55.1262014284091
"340057028052","bg",0.154035953471977,3.38869982199005,0.21999408226512,13.3735004416487
"340057028061","bg",0.169596690796277,7.61393533896882,0.448943626389198,27.2914058595257
"340057028062","bg",0.150870406189555,10.7968233320059,0.715635597775264,43.5036837553352
"340057028071","bg",0.0715630885122411,9.5658056201495,1.33669546955247,81.2580832554693
"340057028072","bg",0.124846248462485,6.32249607945508,0.506422592374087,30.7855679254764
"340057028081","bg",0.0391959798994975,4.41929257438318,1.12748618243879,68.5401934613244
"340057028082","bg",0.165233137166139,11.7764472695183,0.712717041599065,43.3262639269948
"340057028091","bg",0.142549757934373,6.98639033325906,0.4901018728124,29.7934269186869
"340057028101","bg",0.0902127659574468,6.00168740866889,0.665281387281693,40.442637524723
"340057028111","bg",0.09296585767174,4.36442344442409,0.469465194398007,28.538917592584
"340057029051","bg",0.0417594654788419,4.17177894436579,0.999001997877461,60.7296047341921
"340057029052","bg",0.060363022372309,4.97588196868893,0.824326180686999,50.1110140235258
"340057029061","bg",0.0519790176442537,3.98628687911611,0.766903081239126,46.6202480996429
"340057029071","bg",0.0139416983523447,2.13128398548217,1.52871187685948,92.9308131829473
"340057029072","bg",0.09072375127421,8.71813724533854,0.960954228952484,58.4166704530386
"340057029081","bg",0.0330218068535826,3.27101184815506,0.990561135148845,60.216482379869
"340057029082","bg",0.0123526108927569,1.9539190336079,1.58178627220712,96.1572201949619
"340057029091","bg",0.0472312703583062,6.82103156475916,1.44417702784901,87.7919165865658
"340057029092","bg",0.0824142156862745,7.5401538605811,0.914909375499506,55.6175912157754
"340057029101","bg",0.0171763720150817,2.7490370949223,1.60047598672671,97.2933730532957
"340057029102","bg",0.0410824910335833,4.26089008874585,1.03715475414155,63.0489212244104
"340057029131","bg",0.00140056022408964,0.558793118998357,3.98978286964827,242.539992075883
"340057029132","bg",0.038995373430271,4.21317227053939,1.0804287534451,65.6795594799454
"340057029133","bg",0.0213389121338912,2.36721882733003,1.10934372496447,67.4373085084781
"340057029141","bg",0.0308136735676456,3.1917763230008,1.03583115982385,62.9684595637601
"340057029142","bg",0.0880503144654088,5.16323181803077,0.586395613619209,35.6471497640856
"340057029151","bg",0.0236148955495005,2.30112458556081,0.974437757193252,59.236337823298
"340057029152","bg",0.0650263620386643,4.49576716262333,0.691376085279101,42.0289413543526
"340057029171","bg",0.0313005936319482,1.98856495143961,0.635312216382345,38.6208034274982
"340057029181","bg",0.110787172011662,6.30743698292311,0.569329180300691,34.6096766140238
"340057030001","bg",0.0705555555555556,6.59505412384991,0.934732080545656,56.8226188781554
"340057030002","bg",0.0269230769230769,4.13221788304016,1.5348237851292,93.3023577586142
"340057030003","bg",0.0142493638676845,1.50583825453283,1.05677577505608,64.2416884532569
"340057031021","bg",0.0295836376917458,2.65977008599307,0.899067962401115,54.654587380007
"340057031031","bg",0.0862275449101796,7.96983692375135,0.924279698796163,56.1872157322896
"340057031033","bg",0.0776578073089701,3.53753041425692,0.455527980616612,27.6916705542014
"340057031041","bg",0.0346534653465347,2.31279220472237,0.667405750505598,40.571778146237
"340057031042","bg",0.128331688055281,12.7740481352802,0.995393135464527,60.5102210008831
"340057032011","bg",0.0304621848739496,4.3676833197656,1.43380500704029,87.1613986042732
"340057032012","bg",0.0323660714285714,3.35678959844193,1.03713223455309,63.0475522524676
"340057032021","bg",0.0808678500986193,5.0436167769914,0.623686269740157,37.9140589507694
"340057032022","bg",0.00229621125143513,0.343471249484862,1.49581729150657,90.9311423408251
"340057032031","bg",0.0865006553079948,12.8858592923053,1.48968343030741,90.5582632405722
"340057032033","bg",0.0237771739130435,3.72533394725712,1.56676902010357,95.2443173315239
"340057036001","bg",0.0203832042397065,2.37491824968525,1.16513489329558,70.8288688933484
"340057036002","bg",0.0511896178803172,5.81771870501313,1.13650363997933,69.0883671719955
"340057036003","bg",0.151753008895866,16.6041651164601,1.09415722543294,66.5141170475952
"340057037001","bg",0.0842654735272185,8.31600315319327,0.98688143614444,59.9927924707866
"340057037002","bg",0.018494623655914,2.73673657662497,1.47974710247746,89.9542311536447
"340057037003","bg",0.0108035111411209,1.79959025681435,1.66574573146378,101.261138690807
"340057038012","bg",0.0418367346938776,6.43513126672702,1.5381533271689,93.5047615300242
"340057038013","bg",0.0368763557483731,5.68549306806132,1.54177194375075,93.7247382219299
"340057038014","bg",0.0376432078559738,4.58244391349267,1.21733618745392,74.0021998452232
"340057038015","bg",0.0956873315363881,10.6505354728123,1.11305596067982,67.66297633312
"340057038021","bg",0.0506688285366842,3.08037034990042,0.607941892256348,36.9569539365561
