"pct","moe"
3.96505376344086,2.40003912131125
6.7223382045929,4.43634826790795
14.5828771622509,6.40746869680001
7.60502913216805,7.90542745729117
3.83421985815603,3.15814540429907
7.02439024390244,4.16300723840813
4.80112967757119,3.2083918303502
22.6524027848531,7.16393441471734
6.90785754663652,3.14391079167496
5.45577312626604,1.98007273209207
4.41318438836023,4.63897271128557
8.81670533642691,6.30294324975921
7.54677754677755,5.94038706391097
19.750643182268,6.41944605891142
8.04395604395604,5.6529562196905
6.282722513089,3.99154851829591
15.6943626006678,6.96714066230419
14.1752577319588,4.24429715576347
8.29281469475959,2.57348226894417
10.8283002588438,7.30576838390089
6.76549440151396,2.03165506298032
2.87907869481766,1.85381805685112
1.95348837209302,2.59183755482582
4.47004608294931,3.09396613818961
6.49738610903659,4.25256999836425
22.6435834020335,7.71014169990258
16.6361416361416,4.92508461488627
12.0707382274316,7.11185861205453
6.08452138492872,4.80017666805619
0.911013502521555,1.52643808619317
6.70164559980921,3.75289605032032
6.89858490566038,4.16056028304636
5.62301513170185,4.80174298016443
2.30836236933798,1.80257564198373
1.09036220077704,1.21413488519063
8.21820758058803,4.2507592641041
1.96302214106368,1.75497196603956
1.05640107430618,0.875668964375089
2.75657336726039,2.28070919181935
4.47894893998208,2.67867550320186
4.28839453229697,5.94626406651057
3.90032502708559,3.63695583036785
0.701647345942648,1.06704422178512
4.83686319404694,3.71874131222636
31.5016579819991,11.3325736139362
6.27400768245839,6.29162827156324
0.823233478161445,0.95955378792785
2.71236333052986,3.31987688419169
2.94160266628025,2.18480782500399
0.689549494330371,0.796415820233934
4.5739046701974,3.84729108599849
0.788863109048724,0.741556433218951
17.6861071597914,7.72182642825536
0.46656298600311,0.737545579556842
3.10804144055254,2.935324014039
1.68602472836268,1.0834414228491
2.60802863717719,1.86405859395758
0.851900393184797,0.829460832688581
3.75586854460094,3.13221527538285
3.22974860335196,3.02022592215657
1.34994807892004,1.71222106578609
2.58453586043506,2.88416707053003
1.30146710837672,1.15946908317198
6.91994572591588,6.43760320424738
1.82370820668693,1.4247435620729
4.75594493116396,3.57039309487525
11.40081799591,7.75981467954619
7.0637732506643,3.57039916910436
0.918318028032866,0.916772167474936
1.52838427947598,1.38941611001324
0.497803806734993,0.409948586347178
1.71708912510221,1.79534524711608
1.61249685059209,1.00776721129862
3.44481125305009,2.87062967214212
18.1046676096181,9.40320483405693
5.48267743020518,5.50231028377793
5.93001841620626,3.95232044071195
4.07220822837951,5.01333064232022
7.85060975609756,6.49113606211627
1.36899747262005,1.45205262986103
1.9706498951782,1.83596794304036
1.30017672304973,1.28590397041977
3.27332242225859,1.95516837803599
1.58757549611734,1.25735223873072
2.01371036846615,1.75107168900552
2.00758420700424,1.4687146336456
3.00172665692655,2.06741776836136
1.74272367948257,1.59608323637897
5.02843460041904,3.06059586255116
5.9492231906025,6.15627324825644
3.09677419354839,2.39806063828473
4.29752066115702,2.01640080928715
0.226878419858535,0.333566901827298
2.9094978318646,1.95583763690431
2.41704219582138,2.55878730325043
0.742753623188406,0.687583409806095
1.38175376439327,1.30926444428085
0.263227165043432,0.394432714974227
1.72773309502532,1.42463589504501
2.01342281879195,1.36460137713544
4.29988974641676,3.2716387166469
3.62098138747885,2.70191246633798
1.55879362927821,1.55732658047419
0.968366688185926,1.03290360994552
0.988372093023256,0.733765648482747
2.13385063045587,1.54843720334112
2.59183673469388,2.46702906093219
5.30120481927711,3.04477461450405
5.84701641970364,4.71716922487802
2.02947571877265,1.44959066331218
1.83601609657948,2.08465441052564
1.04270109235353,0.966781259444393
3.82781637379104,2.54233486200048
7.01603665521191,5.37130152993928
3.47132384648555,2.9504343634742
2.85484519501407,1.79916402722588
2.088772845953,1.96739167780764
3.26086956521739,2.20724664073051
3.87310955367023,2.6831627457021
9.20835211056031,4.18787104811663
4.99430616560924,3.12649607184281
8.57193987115247,6.45007534781452
4.4532279314888,3.51785762444429
2.00931857891672,1.88977197182692
6.62970662970663,6.11064525395695
