"GEOID","NAME","B03003_001E","B03003_001M","B03003_003E","B03003_003M","type","pct","moe","sd","cty","plus","minus"
"42101989100","Census Tract 9891, Philadelphia County, Pennsylvania",2926,755,518,171,"trct",17.7033492822967,3.64518092530774,2.21591545611413,"101",21.3485302076044,14.058168356989
"42101002200","Census Tract 22, Philadelphia County, Pennsylvania",2309,345,121,83,"trct",5.24036379385015,3.5083170219251,2.13271551484809,"101",8.74868081577525,1.73204677192505
