"GEOID","NAME","B03003_001E","B03003_001M","B03003_003E","B03003_003M","type","pct","moe"
"340076026011","Block Group 1, Census Tract 6026.01, Camden County, New Jersey",1334,294,368,170,"bg",0.275862068965517,11.1998696029923
"340076026012","Block Group 2, Census Tract 6026.01, Camden County, New Jersey",1396,214,301,111,"bg",0.215616045845272,7.23174031748924
"340076026021","Block Group 1, Census Tract 6026.02, Camden County, New Jersey",1399,295,676,261,"bg",0.483202287348106,15.6280715389691
"340076026022","Block Group 2, Census Tract 6026.02, Camden County, New Jersey",1374,353,235,151,"bg",0.171033478893741,10.0731276247949
"340076029011","Block Group 1, Census Tract 6029.01, Camden County, New Jersey",2542,471,622,294,"bg",0.244689221085759,10.6400278599796
"340076029012","Block Group 2, Census Tract 6029.01, Camden County, New Jersey",593,143,19,20,"bg",0.0320404721753794,3.2829861460726
"340076029013","Block Group 3, Census Tract 6029.01, Camden County, New Jersey",1722,386,449,278,"bg",0.260743321718931,15.0488541538515
"340076029021","Block Group 1, Census Tract 6029.02, Camden County, New Jersey",1315,244,64,83,"bg",0.0486692015209125,6.24684979331495
"340076029022","Block Group 2, Census Tract 6029.02, Camden County, New Jersey",1868,341,738,302,"bg",0.395074946466809,14.4692570736309
"340076030011","Block Group 1, Census Tract 6030.01, Camden County, New Jersey",721,204,103,103,"bg",0.142857142857143,13.701964348505
"340076030012","Block Group 2, Census Tract 6030.01, Camden County, New Jersey",1300,366,165,148,"bg",0.126923076923077,10.809277238704
"340076030013","Block Group 3, Census Tract 6030.01, Camden County, New Jersey",1879,289,275,120,"bg",0.146354443853113,5.97651733202646
"340076030021","Block Group 1, Census Tract 6030.02, Camden County, New Jersey",882,293,408,293,"bg",0.462585034013605,29.4519785887131
"340076030022","Block Group 2, Census Tract 6030.02, Camden County, New Jersey",820,282,440,292,"bg",0.536585365853659,30.4553835825275
"340076030023","Block Group 3, Census Tract 6030.02, Camden County, New Jersey",793,287,272,170,"bg",0.343001261034048,17.4776308656154
"340076030024","Block Group 4, Census Tract 6030.02, Camden County, New Jersey",1179,318,507,223,"bg",0.430025445292621,14.9406606200745
"340076030025","Block Group 5, Census Tract 6030.02, Camden County, New Jersey",845,299,386,286,"bg",0.456804733727811,29.7370436704458
"340076031001","Block Group 1, Census Tract 6031, Camden County, New Jersey",999,264,377,237,"bg",0.377377377377377,21.5257895093605
"340076031002","Block Group 2, Census Tract 6031, Camden County, New Jersey",920,223,74,87,"bg",0.0804347826086956,9.25335579470182
"340076031003","Block Group 3, Census Tract 6031, Camden County, New Jersey",1236,288,347,225,"bg",0.280744336569579,16.98789685405
"340076031004","Block Group 4, Census Tract 6031, Camden County, New Jersey",616,218,27,41,"bg",0.0438311688311688,6.47256821519361
"340076032001","Block Group 1, Census Tract 6032, Camden County, New Jersey",959,358,334,222,"bg",0.348279457768509,19.1531558889389
"340076032002","Block Group 2, Census Tract 6032, Camden County, New Jersey",1648,425,115,148,"bg",0.0697815533980582,8.79842920272374
"340076032003","Block Group 3, Census Tract 6032, Camden County, New Jersey",1255,308,164,190,"bg",0.130677290836653,14.7958600935214
"340076032004","Block Group 4, Census Tract 6032, Camden County, New Jersey",966,382,14,23,"bg",0.0144927536231884,2.31094795263238
"340076032005","Block Group 5, Census Tract 6032, Camden County, New Jersey",1839,448,108,135,"bg",0.0587275693311582,7.20018644881713
"340076033011","Block Group 1, Census Tract 6033.01, Camden County, New Jersey",2908,403,451,232,"bg",0.155089408528198,7.68303015369868
"340076033012","Block Group 2, Census Tract 6033.01, Camden County, New Jersey",963,371,80,128,"bg",0.083073727933541,12.9007348696551
"340076033013","Block Group 3, Census Tract 6033.01, Camden County, New Jersey",1217,300,7,16,"bg",0.0057518488085456,1.30704024370747
"340076033021","Block Group 1, Census Tract 6033.02, Camden County, New Jersey",2301,427,79,78,"bg",0.0343328987396784,3.32941857756401
"340076033022","Block Group 2, Census Tract 6033.02, Camden County, New Jersey",1835,368,123,110,"bg",0.0670299727520436,5.84188499693318
"340076033023","Block Group 3, Census Tract 6033.02, Camden County, New Jersey",2447,560,531,410,"bg",0.21700040866367,16.0023443617337
"340076033031","Block Group 1, Census Tract 6033.03, Camden County, New Jersey",1572,244,182,157,"bg",0.115776081424936,9.82427504545046
"340076033032","Block Group 2, Census Tract 6033.03, Camden County, New Jersey",1208,194,48,74,"bg",0.0397350993377483,6.0925000316847
"340076034001","Block Group 1, Census Tract 6034, Camden County, New Jersey",1690,369,350,243,"bg",0.207100591715976,13.6491530347718
"340076034002","Block Group 2, Census Tract 6034, Camden County, New Jersey",1838,550,389,523,"bg",0.21164309031556,27.7411063105737
"340076034003","Block Group 3, Census Tract 6034, Camden County, New Jersey",1692,386,124,110,"bg",0.0732860520094563,6.28252690315244
"340076034004","Block Group 4, Census Tract 6034, Camden County, New Jersey",1193,430,41,66,"bg",0.0343671416596815,5.39180988448795
"340076034005","Block Group 5, Census Tract 6034, Camden County, New Jersey",909,448,223,330,"bg",0.245324532453245,34.231068980936
"340076035011","Block Group 1, Census Tract 6035.01, Camden County, New Jersey",2532,333,100,126,"bg",0.0394944707740916,4.94912111937198
"340076035012","Block Group 2, Census Tract 6035.01, Camden County, New Jersey",2573,338,46,74,"bg",0.0178779634667703,2.86641528895627
"340076035013","Block Group 3, Census Tract 6035.01, Camden County, New Jersey",1152,245,2,4,"bg",0.00173611111111111,0.345253530693374
"340076035031","Block Group 1, Census Tract 6035.03, Camden County, New Jersey",1170,179,0,12,"bg",0,1.02564102564103
"340076035032","Block Group 2, Census Tract 6035.03, Camden County, New Jersey",1931,261,0,12,"bg",0,0.62143966856551
"340076035033","Block Group 3, Census Tract 6035.03, Camden County, New Jersey",1361,208,19,29,"bg",0.0139603232916973,2.12007779706471
"340076035041","Block Group 1, Census Tract 6035.04, Camden County, New Jersey",1475,162,116,78,"bg",0.0786440677966102,5.21711710508031
"340076035042","Block Group 2, Census Tract 6035.04, Camden County, New Jersey",1195,159,68,61,"bg",0.0569037656903766,5.04814040568031
"340076035051","Block Group 1, Census Tract 6035.05, Camden County, New Jersey",2114,175,37,32,"bg",0.0175023651844844,1.50676810270201
"340076035052","Block Group 2, Census Tract 6035.05, Camden County, New Jersey",1335,174,78,69,"bg",0.0584269662921348,5.11213126171465
"340076035061","Block Group 1, Census Tract 6035.06, Camden County, New Jersey",2772,384,75,65,"bg",0.0270562770562771,2.31472904408006
"340076035062","Block Group 2, Census Tract 6035.06, Camden County, New Jersey",1057,284,106,153,"bg",0.100283822138127,14.2219328117342
"340076035063","Block Group 3, Census Tract 6035.06, Camden County, New Jersey",820,196,43,66,"bg",0.0524390243902439,7.95058514720865
"340076035064","Block Group 4, Census Tract 6035.06, Camden County, New Jersey",1565,384,89,97,"bg",0.0568690095846645,6.03896910773544
"340076035071","Block Group 1, Census Tract 6035.07, Camden County, New Jersey",1898,344,50,78,"bg",0.0263435194942044,4.08175881772325
"340076035072","Block Group 2, Census Tract 6035.07, Camden County, New Jersey",1794,392,124,174,"bg",0.0691192865105909,9.58068544966328
"340076035073","Block Group 3, Census Tract 6035.07, Camden County, New Jersey",1593,380,36,41,"bg",0.0225988700564972,2.51667092614971
"340076035074","Block Group 4, Census Tract 6035.07, Camden County, New Jersey",1641,371,116,102,"bg",0.0706886045094455,6.00675877826439
"340076036011","Block Group 1, Census Tract 6036.01, Camden County, New Jersey",1502,192,85,87,"bg",0.0565912117177097,5.74692618426094
"340076036012","Block Group 2, Census Tract 6036.01, Camden County, New Jersey",2169,271,114,118,"bg",0.0525587828492393,5.40051657828126
"340076036021","Block Group 1, Census Tract 6036.02, Camden County, New Jersey",1217,131,89,74,"bg",0.0731306491372227,6.02935529504538
"340076036022","Block Group 2, Census Tract 6036.02, Camden County, New Jersey",1290,172,141,176,"bg",0.109302325581395,13.565351041284
"340076036031","Block Group 1, Census Tract 6036.03, Camden County, New Jersey",1280,123,32,39,"bg",0.025,3.03738945653885
"340076036032","Block Group 2, Census Tract 6036.03, Camden County, New Jersey",1013,128,27,34,"bg",0.0266535044422507,3.33942745415812
"340076037001","Block Group 1, Census Tract 6037, Camden County, New Jersey",1699,387,160,176,"bg",0.0941730429664508,10.1345062780959
"340076037002","Block Group 2, Census Tract 6037, Camden County, New Jersey",1083,329,78,99,"bg",0.07202216066482,8.87557622883172
"340076037003","Block Group 3, Census Tract 6037, Camden County, New Jersey",1305,266,28,35,"bg",0.021455938697318,2.64609469043179
"340076038001","Block Group 1, Census Tract 6038, Camden County, New Jersey",793,182,14,21,"bg",0.0176544766708701,2.61699018858416
"340076038002","Block Group 2, Census Tract 6038, Camden County, New Jersey",906,266,7,12,"bg",0.00772626931567329,1.30493362771379
"340076038003","Block Group 3, Census Tract 6038, Camden County, New Jersey",818,179,0,12,"bg",0,1.46699266503667
"340076038004","Block Group 4, Census Tract 6038, Camden County, New Jersey",1114,220,41,62,"bg",0.0368043087971275,5.51786463040586
"340076038005","Block Group 5, Census Tract 6038, Camden County, New Jersey",895,229,30,46,"bg",0.0335195530726257,5.06760188193771
"340076038006","Block Group 6, Census Tract 6038, Camden County, New Jersey",779,244,32,50,"bg",0.0410783055198973,6.28819930355816
"340076039011","Block Group 1, Census Tract 6039.01, Camden County, New Jersey",844,217,8,15,"bg",0.00947867298578199,1.76046287686781
"340076039012","Block Group 2, Census Tract 6039.01, Camden County, New Jersey",892,165,43,42,"bg",0.0482062780269058,4.62331255913301
"340076039013","Block Group 3, Census Tract 6039.01, Camden County, New Jersey",1326,233,20,32,"bg",0.0150829562594268,2.39867555942037
"340076039014","Block Group 4, Census Tract 6039.01, Camden County, New Jersey",997,253,23,35,"bg",0.0230692076228686,3.46137696851435
"340076039015","Block Group 5, Census Tract 6039.01, Camden County, New Jersey",1032,327,51,69,"bg",0.0494186046511628,6.50009516373594
"340076039021","Block Group 1, Census Tract 6039.02, Camden County, New Jersey",1736,220,85,64,"bg",0.048963133640553,3.63404233144321
"340076039022","Block Group 2, Census Tract 6039.02, Camden County, New Jersey",1147,217,20,33,"bg",0.01743679163034,2.85809570702592
"340076041001","Block Group 1, Census Tract 6041, Camden County, New Jersey",1341,282,632,216,"bg",0.471290082028337,12.6973955101341
"340076041002","Block Group 2, Census Tract 6041, Camden County, New Jersey",1614,277,842,212,"bg",0.521685254027262,9.61081789318416
"340076042001","Block Group 1, Census Tract 6042, Camden County, New Jersey",875,326,54,57,"bg",0.0617142857142857,6.09501002970797
"340076042002","Block Group 2, Census Tract 6042, Camden County, New Jersey",633,192,31,31,"bg",0.0489731437598736,4.66659963574774
"340076042003","Block Group 3, Census Tract 6042, Camden County, New Jersey",1263,301,209,161,"bg",0.16547901821061,12.1220444255714
"340076042004","Block Group 4, Census Tract 6042, Camden County, New Jersey",577,163,69,98,"bg",0.119584055459272,16.6450501333399
"340076043001","Block Group 1, Census Tract 6043, Camden County, New Jersey",1147,248,28,33,"bg",0.024411508282476,2.82824065447127
"340076043002","Block Group 2, Census Tract 6043, Camden County, New Jersey",1393,251,10,22,"bg",0.00717875089734386,1.57401914446733
"340076043003","Block Group 3, Census Tract 6043, Camden County, New Jersey",1238,226,124,126,"bg",0.10016155088853,10.0121117198176
"340076044001","Block Group 1, Census Tract 6044, Camden County, New Jersey",703,260,20,25,"bg",0.0284495021337127,3.39696558167131
"340076044002","Block Group 2, Census Tract 6044, Camden County, New Jersey",1525,291,49,58,"bg",0.0321311475409836,3.75353245610806
"340076044003","Block Group 3, Census Tract 6044, Camden County, New Jersey",473,153,81,91,"bg",0.171247357293869,18.4242110990232
"340076044004","Block Group 4, Census Tract 6044, Camden County, New Jersey",792,230,137,165,"bg",0.172979797979798,20.2186349149805
"340076046001","Block Group 1, Census Tract 6046, Camden County, New Jersey",1151,140,34,41,"bg",0.0295395308427454,3.54395290652793
"340076046002","Block Group 2, Census Tract 6046, Camden County, New Jersey",856,149,51,41,"bg",0.0595794392523364,4.67609834509037
"340076047001","Block Group 1, Census Tract 6047, Camden County, New Jersey",1007,139,23,19,"bg",0.0228401191658391,1.86026613882705
"340076047002","Block Group 2, Census Tract 6047, Camden County, New Jersey",986,149,7,10,"bg",0.00709939148073022,1.0085085781029
"340076051001","Block Group 1, Census Tract 6051, Camden County, New Jersey",892,172,28,29,"bg",0.031390134529148,3.19427982841377
"340076051002","Block Group 2, Census Tract 6051, Camden County, New Jersey",1289,185,10,13,"bg",0.00775795190069822,1.0023686375388
"340076052001","Block Group 1, Census Tract 6052, Camden County, New Jersey",886,206,0,12,"bg",0,1.35440180586907
"340076052002","Block Group 2, Census Tract 6052, Camden County, New Jersey",1115,309,179,215,"bg",0.160538116591928,18.7622412048667
"340076052003","Block Group 3, Census Tract 6052, Camden County, New Jersey",760,214,0,12,"bg",0,1.57894736842105
"340076053001","Block Group 1, Census Tract 6053, Camden County, New Jersey",1153,131,113,68,"bg",0.0980052038161318,5.79158750369286
"340076053002","Block Group 2, Census Tract 6053, Camden County, New Jersey",801,112,25,21,"bg",0.031210986267166,2.58514573700275
"340076054001","Block Group 1, Census Tract 6054, Camden County, New Jersey",611,189,43,69,"bg",0.0703764320785597,11.081150703447
"340076054002","Block Group 2, Census Tract 6054, Camden County, New Jersey",1183,291,30,37,"bg",0.0253592561284869,3.06480286057422
"340076054003","Block Group 3, Census Tract 6054, Camden County, New Jersey",718,199,1,3,"bg",0.00139275766016713,0.416040352786369
"340076056021","Block Group 1, Census Tract 6056.02, Camden County, New Jersey",1007,192,52,63,"bg",0.0516385302879841,6.17824786500847
"340076056022","Block Group 2, Census Tract 6056.02, Camden County, New Jersey",850,175,8,13,"bg",0.00941176470588235,1.51708697933334
"340076056023","Block Group 3, Census Tract 6056.02, Camden County, New Jersey",983,188,60,88,"bg",0.0610376398779247,8.87575028906143
"340076057001","Block Group 1, Census Tract 6057, Camden County, New Jersey",799,209,0,12,"bg",0,1.50187734668335
"340076057002","Block Group 2, Census Tract 6057, Camden County, New Jersey",1209,171,20,23,"bg",0.0165425971877585,1.88795534995919
"340076057003","Block Group 3, Census Tract 6057, Camden County, New Jersey",840,153,0,12,"bg",0,1.42857142857143
"340076057004","Block Group 4, Census Tract 6057, Camden County, New Jersey",691,276,0,12,"bg",0,1.73661360347323
"340076058001","Block Group 1, Census Tract 6058, Camden County, New Jersey",1219,190,15,19,"bg",0.0123051681706317,1.54680927092475
"340076058002","Block Group 2, Census Tract 6058, Camden County, New Jersey",827,168,7,12,"bg",0.00846432889963724,1.44080384061549
"340076058003","Block Group 3, Census Tract 6058, Camden County, New Jersey",768,165,54,79,"bg",0.0703125,10.1749325258181
"340076059001","Block Group 1, Census Tract 6059, Camden County, New Jersey",1345,182,83,92,"bg",0.0617100371747212,6.78898740790224
"340076059002","Block Group 2, Census Tract 6059, Camden County, New Jersey",1335,163,18,23,"bg",0.0134831460674157,1.71496304580734
"340076060001","Block Group 1, Census Tract 6060, Camden County, New Jersey",1006,140,68,53,"bg",0.0675944333996024,5.18372978964338
"340076060002","Block Group 2, Census Tract 6060, Camden County, New Jersey",1006,129,4,7,"bg",0.00397614314115308,0.693954533160157
"340076061001","Block Group 1, Census Tract 6061, Camden County, New Jersey",1124,162,20,21,"bg",0.0177935943060498,1.85064252246164
"340076061002","Block Group 2, Census Tract 6061, Camden County, New Jersey",1047,151,74,59,"bg",0.0706781279847182,5.54218886597311
"340076062001","Block Group 1, Census Tract 6062, Camden County, New Jersey",834,169,0,12,"bg",0,1.43884892086331
"340076062002","Block Group 2, Census Tract 6062, Camden County, New Jersey",1607,244,16,19,"bg",0.00995644057249533,1.17262279036686
"340076062003","Block Group 3, Census Tract 6062, Camden County, New Jersey",1449,214,88,120,"bg",0.0607315389924086,8.23285928634042
"340076063001","Block Group 1, Census Tract 6063, Camden County, New Jersey",1277,170,3,6,"bg",0.00234925606891151,0.468809212497028
"340076063002","Block Group 2, Census Tract 6063, Camden County, New Jersey",1059,177,64,58,"bg",0.0604343720491029,5.38291391270752
"340076064001","Block Group 1, Census Tract 6064, Camden County, New Jersey",1221,177,0,12,"bg",0,0.982800982800983
"340076064002","Block Group 2, Census Tract 6064, Camden County, New Jersey",911,164,113,110,"bg",0.12403951701427,11.8663723918369
"340076064003","Block Group 3, Census Tract 6064, Camden County, New Jersey",924,156,30,34,"bg",0.0324675324675325,3.63859579112688
"340076065001","Block Group 1, Census Tract 6065, Camden County, New Jersey",590,194,121,119,"bg",0.205084745762712,19.0087894048742
"340076065002","Block Group 2, Census Tract 6065, Camden County, New Jersey",1054,187,6,9,"bg",0.00569259962049336,0.847895920716058
"340076065003","Block Group 3, Census Tract 6065, Camden County, New Jersey",1279,199,73,73,"bg",0.0570758405003909,5.63807522326208
"340076066001","Block Group 1, Census Tract 6066, Camden County, New Jersey",2162,170,47,50,"bg",0.0217391304347826,2.3063475717891
"340076067001","Block Group 1, Census Tract 6067, Camden County, New Jersey",657,297,73,87,"bg",0.111111111111111,12.2524272739715
"340076067002","Block Group 2, Census Tract 6067, Camden County, New Jersey",833,224,0,12,"bg",0,1.4405762304922
"340076067003","Block Group 3, Census Tract 6067, Camden County, New Jersey",691,213,18,28,"bg",0.0260492040520984,3.97174401292704
"340076067004","Block Group 4, Census Tract 6067, Camden County, New Jersey",2488,359,130,95,"bg",0.0522508038585209,3.74315405848187
"340076068001","Block Group 1, Census Tract 6068, Camden County, New Jersey",1446,271,97,70,"bg",0.0670816044260028,4.67484254766856
"340076068002","Block Group 2, Census Tract 6068, Camden County, New Jersey",1486,274,23,36,"bg",0.0154777927321669,2.40574230133484
"340076068003","Block Group 3, Census Tract 6068, Camden County, New Jersey",797,199,53,81,"bg",0.0664993726474278,10.0265605260679
"340076070001","Block Group 1, Census Tract 6070, Camden County, New Jersey",1560,334,0,12,"bg",0,0.769230769230769
"340076070002","Block Group 2, Census Tract 6070, Camden County, New Jersey",403,156,57,91,"bg",0.141439205955335,21.9068297065277
"340076070003","Block Group 3, Census Tract 6070, Camden County, New Jersey",2600,399,421,192,"bg",0.161923076923077,6.95397972480118
"340076071001","Block Group 1, Census Tract 6071, Camden County, New Jersey",792,255,49,42,"bg",0.0618686868686869,4.91468505574674
"340076071002","Block Group 2, Census Tract 6071, Camden County, New Jersey",695,157,17,24,"bg",0.0244604316546763,3.40874269040169
"340076071003","Block Group 3, Census Tract 6071, Camden County, New Jersey",1136,212,140,128,"bg",0.123239436619718,11.0303870553824
"340076071004","Block Group 4, Census Tract 6071, Camden County, New Jersey",1098,178,97,122,"bg",0.0883424408014572,11.0184277556328
"340076072001","Block Group 1, Census Tract 6072, Camden County, New Jersey",1660,287,134,80,"bg",0.0807228915662651,4.61276996537367
"340076072002","Block Group 2, Census Tract 6072, Camden County, New Jersey",1117,278,328,213,"bg",0.293643688451209,17.6128936151704
"340076072003","Block Group 3, Census Tract 6072, Camden County, New Jersey",863,275,127,161,"bg",0.147161066048667,18.0568706658844
"340076072004","Block Group 4, Census Tract 6072, Camden County, New Jersey",1033,352,27,51,"bg",0.0261374636979671,4.85607572161059
"340076073001","Block Group 1, Census Tract 6073, Camden County, New Jersey",1606,199,50,48,"bg",0.0311332503113325,2.963790963202
"340076073002","Block Group 2, Census Tract 6073, Camden County, New Jersey",1083,213,208,125,"bg",0.192059095106187,10.9064095091074
"340076073003","Block Group 3, Census Tract 6073, Camden County, New Jersey",866,142,22,34,"bg",0.0254041570438799,3.90393612375636
"340076073004","Block Group 4, Census Tract 6073, Camden County, New Jersey",766,175,122,91,"bg",0.159268929503916,11.3089407658762
"340076074011","Block Group 1, Census Tract 6074.01, Camden County, New Jersey",1051,213,106,97,"bg",0.100856327307326,9.00011994615784
"340076074012","Block Group 2, Census Tract 6074.01, Camden County, New Jersey",1737,190,137,102,"bg",0.0788716177317214,5.80847260239885
"340076074021","Block Group 1, Census Tract 6074.02, Camden County, New Jersey",1223,189,111,103,"bg",0.0907604251839738,8.30429739054972
"340076074022","Block Group 2, Census Tract 6074.02, Camden County, New Jersey",1351,226,95,60,"bg",0.0703182827535159,4.28254044649409
"340076075021","Block Group 1, Census Tract 6075.02, Camden County, New Jersey",1751,451,134,195,"bg",0.076527698458024,10.9606680351991
"340076075022","Block Group 2, Census Tract 6075.02, Camden County, New Jersey",3124,546,116,96,"bg",0.0371318822023047,3.00367390969534
"340076075023","Block Group 3, Census Tract 6075.02, Camden County, New Jersey",924,476,0,12,"bg",0,1.2987012987013
"340076075031","Block Group 1, Census Tract 6075.03, Camden County, New Jersey",1886,338,13,21,"bg",0.00689289501590668,1.10659399213
"340076075032","Block Group 2, Census Tract 6075.03, Camden County, New Jersey",2220,534,53,60,"bg",0.0238738738738739,2.64098909239633
"340076075033","Block Group 3, Census Tract 6075.03, Camden County, New Jersey",1577,404,0,12,"bg",0,0.760938490805327
"340076075034","Block Group 4, Census Tract 6075.03, Camden County, New Jersey",926,257,18,29,"bg",0.019438444924406,3.08493190802668
"340076075041","Block Group 1, Census Tract 6075.04, Camden County, New Jersey",1464,222,101,99,"bg",0.0689890710382514,6.68088421144341
"340076075042","Block Group 2, Census Tract 6075.04, Camden County, New Jersey",2076,224,123,91,"bg",0.0592485549132948,4.33656119637363
"340076075051","Block Group 1, Census Tract 6075.05, Camden County, New Jersey",1682,333,76,86,"bg",0.0451843043995244,5.03409808553102
"340076075052","Block Group 2, Census Tract 6075.05, Camden County, New Jersey",1403,247,58,52,"bg",0.0413399857448325,3.63418431493654
"340076075053","Block Group 3, Census Tract 6075.05, Camden County, New Jersey",1887,258,7,11,"bg",0.00370959194488606,0.580725219991966
"340076075061","Block Group 1, Census Tract 6075.06, Camden County, New Jersey",1092,265,75,81,"bg",0.0686813186813187,7.22790311372326
"340076075062","Block Group 2, Census Tract 6075.06, Camden County, New Jersey",1954,297,44,52,"bg",0.022517911975435,2.639106449554
"340076075071","Block Group 1, Census Tract 6075.07, Camden County, New Jersey",2283,274,58,54,"bg",0.0254051686377573,2.34557407553563
"340076075072","Block Group 2, Census Tract 6075.07, Camden County, New Jersey",613,234,11,18,"bg",0.0179445350734095,2.85536336282799
"340076075073","Block Group 3, Census Tract 6075.07, Camden County, New Jersey",1343,306,38,45,"bg",0.0282948622486969,3.28810138882117
"340076075074","Block Group 4, Census Tract 6075.07, Camden County, New Jersey",1124,267,68,75,"bg",0.0604982206405694,6.51600341526274
"340076076001","Block Group 1, Census Tract 6076, Camden County, New Jersey",802,83,31,40,"bg",0.0386533665835411,4.97146299454396
"340076076002","Block Group 2, Census Tract 6076, Camden County, New Jersey",1355,102,25,13,"bg",0.018450184501845,0.949303518957966
"340076077011","Block Group 1, Census Tract 6077.01, Camden County, New Jersey",1188,407,117,109,"bg",0.0984848484848485,8.53218450593698
"340076077012","Block Group 2, Census Tract 6077.01, Camden County, New Jersey",1306,397,554,369,"bg",0.424196018376723,25.1401098164184
"340076077013","Block Group 3, Census Tract 6077.01, Camden County, New Jersey",1101,389,266,265,"bg",0.241598546775658,22.5045347502342
"340076077014","Block Group 4, Census Tract 6077.01, Camden County, New Jersey",1883,624,1024,667,"bg",0.543813064259161,30.4953800893504
"340076077021","Block Group 1, Census Tract 6077.02, Camden County, New Jersey",912,249,204,169,"bg",0.223684210526316,17.4954111565667
"340076077022","Block Group 2, Census Tract 6077.02, Camden County, New Jersey",937,324,260,256,"bg",0.277481323372465,25.5810179748702
"340076077023","Block Group 3, Census Tract 6077.02, Camden County, New Jersey",525,213,15,24,"bg",0.0285714285714286,4.4220190405329
"340076077024","Block Group 4, Census Tract 6077.02, Camden County, New Jersey",1464,368,259,167,"bg",0.176912568306011,10.5045877363242
"340076078011","Block Group 1, Census Tract 6078.01, Camden County, New Jersey",1021,252,98,117,"bg",0.0959843290891283,11.2117957103072
"340076078012","Block Group 2, Census Tract 6078.01, Camden County, New Jersey",1883,841,890,830,"bg",0.472650026553372,38.6949168716712
"340076078013","Block Group 3, Census Tract 6078.01, Camden County, New Jersey",1096,353,81,94,"bg",0.0739051094890511,8.23970782989914
"340076078014","Block Group 4, Census Tract 6078.01, Camden County, New Jersey",980,267,89,89,"bg",0.0908163265306123,8.73807658810977
"340076078015","Block Group 5, Census Tract 6078.01, Camden County, New Jersey",1019,456,374,433,"bg",0.36702649656526,39.1901175037259
"340076078021","Block Group 1, Census Tract 6078.02, Camden County, New Jersey",984,189,183,110,"bg",0.185975609756098,10.5927855651188
"340076078022","Block Group 2, Census Tract 6078.02, Camden County, New Jersey",1183,204,51,69,"bg",0.0431107354184277,5.78505793565053
"340076079001","Block Group 1, Census Tract 6079, Camden County, New Jersey",751,107,53,36,"bg",0.0705725699067909,4.68696737008933
"340076079002","Block Group 2, Census Tract 6079, Camden County, New Jersey",1199,151,19,15,"bg",0.0158465387823186,1.2350221879161
"340076080011","Block Group 1, Census Tract 6080.01, Camden County, New Jersey",1235,266,72,76,"bg",0.0582995951417004,6.02437392704585
"340076080012","Block Group 2, Census Tract 6080.01, Camden County, New Jersey",1100,246,15,25,"bg",0.0136363636363636,2.25217438514481
"340076080013","Block Group 3, Census Tract 6080.01, Camden County, New Jersey",1103,247,128,130,"bg",0.116047144152312,11.495975800708
"340076082021","Block Group 1, Census Tract 6082.02, Camden County, New Jersey",2637,222,94,89,"bg",0.0356465680697763,3.36167922456564
"340076082022","Block Group 2, Census Tract 6082.02, Camden County, New Jersey",1232,253,226,228,"bg",0.183441558441558,18.1190295997433
"340076082051","Block Group 1, Census Tract 6082.05, Camden County, New Jersey",2290,278,25,33,"bg",0.0109170305676856,1.43494085838076
"340076082052","Block Group 2, Census Tract 6082.05, Camden County, New Jersey",1924,231,70,112,"bg",0.0363825363825364,5.80479352014146
"340076082061","Block Group 1, Census Tract 6082.06, Camden County, New Jersey",2023,378,146,113,"bg",0.0721700444883836,5.42054312912653
"340076082062","Block Group 2, Census Tract 6082.06, Camden County, New Jersey",1079,290,24,35,"bg",0.0222428174235403,3.18818043142155
"340076082063","Block Group 3, Census Tract 6082.06, Camden County, New Jersey",514,148,50,50,"bg",0.0972762645914397,9.31565301483544
"340076082091","Block Group 1, Census Tract 6082.09, Camden County, New Jersey",502,172,64,86,"bg",0.127490039840637,16.5652156032656
"340076082092","Block Group 2, Census Tract 6082.09, Camden County, New Jersey",1925,245,126,120,"bg",0.0654545454545455,6.17785205987745
"340076082093","Block Group 3, Census Tract 6082.09, Camden County, New Jersey",724,164,1,2,"bg",0.00138121546961326,0.274465586145495
"340076082101","Block Group 1, Census Tract 6082.10, Camden County, New Jersey",1601,387,89,100,"bg",0.0555902560899438,6.09984056838071
"340076082102","Block Group 2, Census Tract 6082.10, Camden County, New Jersey",2438,403,353,289,"bg",0.144790812141099,11.6098460054624
"340076082111","Block Group 1, Census Tract 6082.11, Camden County, New Jersey",1776,422,123,136,"bg",0.0692567567567568,7.47874519186963
"340076082112","Block Group 2, Census Tract 6082.11, Camden County, New Jersey",2043,465,79,81,"bg",0.0386686245717083,3.86583592645217
"340076082113","Block Group 3, Census Tract 6082.11, Camden County, New Jersey",2050,408,288,208,"bg",0.140487804878049,9.75347884890512
"340076083021","Block Group 1, Census Tract 6083.02, Camden County, New Jersey",1018,311,74,100,"bg",0.0726915520628684,9.56886925553209
"340076083022","Block Group 2, Census Tract 6083.02, Camden County, New Jersey",1554,343,12,19,"bg",0.00772200772200772,1.21071300327152
"340076083023","Block Group 3, Census Tract 6083.02, Camden County, New Jersey",2093,422,225,212,"bg",0.107501194457716,9.89437567020767
"340076083031","Block Group 1, Census Tract 6083.03, Camden County, New Jersey",1802,324,75,80,"bg",0.0416204217536071,4.37598637960134
"340076083032","Block Group 2, Census Tract 6083.03, Camden County, New Jersey",1181,247,210,194,"bg",0.177815410668925,16.0002501077783
"340076083041","Block Group 1, Census Tract 6083.04, Camden County, New Jersey",2279,345,155,146,"bg",0.0680122860903905,6.32304298115115
