"GEOID","NAME","B03003_001E","B03003_001M","B03003_003E","B03003_003M","type","pct","moe"
"34021003002","Census Tract 30.02, Mercer County, New Jersey",5501,258,534,190,"trct",0.0970732594073805,3.42377961713387
"34021003003","Census Tract 30.03, Mercer County, New Jersey",6195,418,137,142,"trct",0.0221146085552865,2.28730913583484
"34021003004","Census Tract 30.04, Mercer County, New Jersey",5201,417,730,463,"trct",0.140357623533936,8.83071881686495
"34021003006","Census Tract 30.06, Mercer County, New Jersey",5919,340,222,164,"trct",0.0375063355296503,2.76234944194755
"34021003007","Census Tract 30.07, Mercer County, New Jersey",3555,189,122,103,"trct",0.0343178621659634,2.89157743508394
"34021003008","Census Tract 30.08, Mercer County, New Jersey",5438,382,452,144,"trct",0.0831187936741449,2.58285885746779
"34021003009","Census Tract 30.09, Mercer County, New Jersey",5169,380,332,202,"trct",0.0642290578448443,3.87928157450966
"34021003100","Census Tract 31, Mercer County, New Jersey",4511,326,924,329,"trct",0.2048326313456,7.14148085696805
"34021003201","Census Tract 32.01, Mercer County, New Jersey",7538,458,565,248,"trct",0.0749535685858318,3.25832551109847
"34021003202","Census Tract 32.02, Mercer County, New Jersey",5687,441,370,327,"trct",0.0650606646738175,5.72777961714988
"34021003301","Census Tract 33.01, Mercer County, New Jersey",7283,445,183,101,"trct",0.0251270081010573,1.3782665033222
"34021003302","Census Tract 33.02, Mercer County, New Jersey",8204,626,541,149,"trct",0.0659434422233057,1.74509298117155
"34021003400","Census Tract 34, Mercer County, New Jersey",2531,297,366,118,"trct",0.144606874753062,4.34241582418333
"34021003500","Census Tract 35, Mercer County, New Jersey",6963,651,578,129,"trct",0.0830101967542726,1.68225573048791
"34021003601","Census Tract 36.01, Mercer County, New Jersey",3797,481,526,321,"trct",0.138530418751646,8.26989736001696
"34021003602","Census Tract 36.02, Mercer County, New Jersey",3385,381,206,143,"trct",0.0608567208271787,4.16861820054557
"34021003703","Census Tract 37.03, Mercer County, New Jersey",7152,407,554,130,"trct",0.0774608501118568,1.76341290959333
"34021003704","Census Tract 37.04, Mercer County, New Jersey",2671,234,66,56,"trct",0.0247098464994384,2.08538725734848
"34021003705","Census Tract 37.05, Mercer County, New Jersey",6270,531,409,240,"trct",0.0652312599681021,3.78767641119588
"34021003706","Census Tract 37.06, Mercer County, New Jersey",3514,248,136,116,"trct",0.0387023335230507,3.28976173413348
"34021003800","Census Tract 38, Mercer County, New Jersey",7484,373,207,99,"trct",0.027659005879209,1.31561964509508
"34021003902","Census Tract 39.02, Mercer County, New Jersey",1904,105,31,23,"trct",0.016281512605042,1.20464167061878
"34021003903","Census Tract 39.03, Mercer County, New Jersey",2567,40,120,79,"trct",0.0467471756914686,3.07666019848988
"34021003904","Census Tract 39.04, Mercer County, New Jersey",6007,260,419,210,"trct",0.0697519560512735,3.48286078169207
"34021003905","Census Tract 39.05, Mercer County, New Jersey",4949,268,164,86,"trct",0.0331380076783188,1.72843429525418
"34021004000","Census Tract 40, Mercer County, New Jersey",5355,458,832,467,"trct",0.155368814192344,8.61898705171045
"34021004201","Census Tract 42.01, Mercer County, New Jersey",7338,517,621,272,"trct",0.0846279640228945,3.6584629793123
"34021004203","Census Tract 42.03, Mercer County, New Jersey",4140,285,157,136,"trct",0.0379227053140097,3.27463437275671
"34021004204","Census Tract 42.04, Mercer County, New Jersey",5547,365,386,236,"trct",0.0695871642329187,4.2298400641602
"34021004301","Census Tract 43.01, Mercer County, New Jersey",8639,449,389,283,"trct",0.0450283597638616,3.2674718266345
"34021004304","Census Tract 43.04, Mercer County, New Jersey",8004,357,228,167,"trct",0.0284857571214393,2.08258471597354
"34021004306","Census Tract 43.06, Mercer County, New Jersey",5538,262,180,101,"trct",0.0325027085590466,1.81726910656892
"34021004307","Census Tract 43.07, Mercer County, New Jersey",5807,367,257,214,"trct",0.0442569312898226,3.67457768765466
"34021004309","Census Tract 43.09, Mercer County, New Jersey",4550,304,195,174,"trct",0.0428571428571429,3.81344055440595
"34021004310","Census Tract 43.10, Mercer County, New Jersey",9565,288,464,115,"trct",0.0485101934134867,1.19339473182255
"34021004403","Census Tract 44.03, Mercer County, New Jersey",5532,20,2306,628,"trct",0.416847433116414,11.3511326719875
"34021004404","Census Tract 44.04, Mercer County, New Jersey",7034,458,1201,568,"trct",0.17074210975263,7.99816787645384
"34021004405","Census Tract 44.05, Mercer County, New Jersey",8011,483,1349,391,"trct",0.168393458993883,4.77402429542582
"34021004406","Census Tract 44.06, Mercer County, New Jersey",5046,437,1721,518,"trct",0.341062227506936,9.83144225270635
"34021004407","Census Tract 44.07, Mercer County, New Jersey",7402,477,1427,618,"trct",0.192785733585517,8.25614616533734
"34021004501","Census Tract 45.01, Mercer County, New Jersey",6567,450,445,86,"trct",0.0677630577128065,1.22449215284868
"34021004502","Census Tract 45.02, Mercer County, New Jersey",1221,93,92,58,"trct",0.0753480753480753,4.71540868535286
